Latitude,Longitude,State,Region,Area with GCF > 30%,Area with GCF > 35%,Area with GCF > 40%,Area (km^2)
31.109300,-99.489700,Texas,Plains,293.79,293.79,293.79,315.373781784
31.118800,-99.676000,Texas,Plains,304.48,304.48,304.48,315.491135119
31.287500,-99.852200,Texas,Plains,276.06,276.06,276.06,316.524385786
31.127800,-99.862400,Texas,Plains,291.64,291.64,291.64,315.517947142
31.607700,-99.831500,Texas,Plains,314.8,314.8,314.8,318.666890351
31.447500,-99.841900,Texas,Plains,309.08,309.08,309.08,317.516638227
31.909900,-99.431600,Texas,Plains,268.51,268.51,268.51,320.377181249
31.919600,-99.621000,Texas,Plains,320.32,320.32,320.32,320.588870188
31.928900,-99.810500,Texas,Plains,317.23,317.23,317.23,320.522209737
31.739000,-99.254700,Texas,Plains,318.95,318.95,318.95,319.403781619
31.759000,-99.632200,Texas,Plains,317.35,317.35,317.35,319.428206919
31.768200,-99.821000,Texas,Plains,299.82,299.82,299.82,319.559808669
31.578700,-99.267000,Texas,Plains,318.27,318.27,318.27,318.325951397
31.588900,-99.455100,Texas,Plains,318.26,318.26,318.26,318.441242262
31.598600,-99.643200,Texas,Plains,275.7,275.7,275.7,318.549894068
31.865500,-98.674900,Texas,Plains,242.66,242.66,242.66,320.112332991
31.877400,-98.864000,Texas,Plains,303.73,303.73,303.73,320.205210536
31.888800,-99.053100,Texas,Plains,270.83,270.83,270.83,320.195485060
31.899600,-99.242300,Texas,Plains,320.13,320.13,320.13,320.377878002
31.705200,-98.689100,Texas,Plains,318.88,318.88,318.88,319.143938328
31.728300,-99.066100,Texas,Plains,165.74,165.74,165.74,319.307191287
31.545000,-98.703300,Texas,Plains,318.08,318.08,318.08,318.177126522
31.556800,-98.891100,Texas,Plains,313.13,313.13,313.13,318.244781532
31.568000,-99.079000,Texas,Plains,315.43,315.43,315.43,318.327052933
31.987200,-98.092100,Texas,Plains,320.83,320.83,320.83,320.835875392
31.826800,-98.108300,Texas,Plains,318.67,318.67,318.67,319.855724452
31.840200,-98.297100,Texas,Plains,319.93,319.93,319.93,320.091984512
31.853200,-98.486000,Texas,Plains,292.82,292.82,292.82,320.056134730
31.666600,-98.124400,Texas,Plains,200.53,200.53,200.53,318.969404645
31.692800,-98.500800,Texas,Plains,318.86,318.86,318.86,319.094821233
31.506600,-98.140400,Texas,Plains,317.8,317.8,317.8,317.894040432
31.519900,-98.327900,Texas,Plains,317.95,317.95,317.95,318.018784897
31.532700,-98.515600,Texas,Plains,299.94,299.94,299.94,318.083495594
31.943500,-97.524600,Texas,Plains,303.51,303.51,303.51,320.763539635
31.958600,-97.713700,Texas,Plains,320.25,320.25,320.25,320.765895612
31.973200,-97.902900,Texas,Plains,320.74,320.74,320.74,320.807755942
31.783200,-97.542700,Texas,Plains,236.17,236.17,236.17,319.685735310
31.812800,-97.919700,Texas,Plains,319.74,319.74,319.74,319.917455335
31.623200,-97.560600,Texas,Plains,292.53,292.53,292.53,318.682452575
31.638200,-97.748500,Texas,Plains,318.65,318.65,318.65,318.801869646
31.652600,-97.936400,Texas,Plains,318.73,318.73,318.73,318.846480145
31.895000,-96.958300,Texas,Plains,318.44,318.44,318.44,320.285793612
31.911700,-97.146900,Texas,Plains,267.74,267.74,267.74,320.376690875
31.927800,-97.335700,Texas,Plains,203.08,203.08,203.08,320.569531171
31.735000,-96.978100,Texas,Plains,291.18,291.18,291.18,319.389297507
31.767700,-97.354400,Texas,Plains,319.56,319.56,319.56,319.567040717
31.575200,-96.997900,Texas,Plains,222.88,222.88,222.88,318.376001952
31.591700,-97.185400,Texas,Plains,37.26,37.26,37.26,318.479771573
31.607700,-97.372900,Texas,Plains,249.83,249.83,249.83,318.493140189
32.393400,-97.088300,Texas,Plains,230.06,230.06,230.06,323.507289595
32.409800,-97.279000,Texas,Plains,42.49,42.49,42.49,323.688071375
32.425700,-97.469800,Texas,Plains,195.85,195.85,195.85,323.692873740
32.248900,-97.298000,Texas,Plains,298.18,298.18,298.18,322.517922633
32.055200,-96.938200,Texas,Plains,321.27,321.27,321.27,321.276016999
32.072000,-97.127500,Texas,Plains,222.78,222.78,222.78,321.461364430
32.088300,-97.316900,Texas,Plains,321.42,321.42,321.42,321.643025172
32.441000,-97.660700,Texas,Plains,141.23,141.23,141.23,323.797468432
32.455800,-97.851700,Texas,Plains,139.62,139.62,139.62,323.912966370
32.470100,-98.042900,Texas,Plains,323.77,323.77,323.77,323.937025333
32.264700,-97.488200,Texas,Plains,276.54,276.54,276.54,322.707720316
32.279900,-97.678500,Texas,Plains,196.93,196.93,196.93,322.823145136
32.308900,-98.059400,Texas,Plains,317.97,317.97,317.97,322.972498675
32.104000,-97.506500,Texas,Plains,305.06,305.06,305.06,321.633118066
32.119100,-97.696100,Texas,Plains,321.64,321.64,321.64,321.658866974
32.133800,-97.885900,Texas,Plains,321.68,321.68,321.68,321.876914835
32.483800,-98.234100,Texas,Plains,319.74,319.74,319.74,324.069420172
32.322500,-98.250000,Texas,Plains,283.68,283.68,283.68,323.014180370
32.335600,-98.440700,Texas,Plains,321.94,321.94,321.94,323.150515534
32.348200,-98.631600,Texas,Plains,308.48,308.48,308.48,323.211174704
32.147900,-98.075800,Texas,Plains,303.09,303.09,303.09,322.002726075
32.161500,-98.265800,Texas,Plains,184.65,184.65,184.65,322.053965433
32.187100,-98.646100,Texas,Plains,242.34,242.34,242.34,322.159273434
32.000700,-98.281500,Texas,Plains,288.82,288.82,288.82,321.071843600
32.013700,-98.471000,Texas,Plains,271.82,271.82,271.82,321.132803855
32.026200,-98.660600,Texas,Plains,318.03,318.03,318.03,321.203158971
32.360300,-98.822500,Texas,Plains,192.67,192.67,192.67,323.195450041
32.371800,-99.013500,Texas,Plains,224.91,224.91,224.91,323.450105676
32.382800,-99.204700,Texas,Plains,323.25,323.25,323.25,323.437045882
32.199100,-98.836400,Texas,Plains,317.99,317.99,317.99,322.322399787
32.221500,-99.217300,Texas,Plains,298.65,298.65,298.65,322.496102626
32.038100,-98.850200,Texas,Plains,301.45,301.45,301.45,321.273389652
32.049500,-99.040000,Texas,Plains,281.34,281.34,281.34,321.338708315
32.060400,-99.229900,Texas,Plains,287.17,287.17,287.17,321.436738353
32.393200,-99.395900,Texas,Plains,210.91,210.91,210.91,323.358300243
32.403100,-99.587100,Texas,Plains,206.73,206.73,206.73,323.563198066
32.412500,-99.778500,Texas,Plains,42.36,42.36,42.36,323.671718901
32.231900,-99.407900,Texas,Plains,322.41,322.41,322.41,322.495870261
32.251000,-99.789200,Texas,Plains,312.15,312.15,312.15,322.631973280
32.070700,-99.419800,Texas,Plains,313.69,313.69,313.69,321.450192537
32.080600,-99.609800,Texas,Plains,318.76,318.76,318.76,321.556732911
32.089800,-99.799900,Texas,Plains,318.71,318.71,318.71,321.571139933
32.878800,-99.359400,Texas,Plains,326.34,326.34,326.34,326.541923456
32.888800,-99.552600,Texas,Plains,326.04,326.04,326.04,326.553890736
32.898300,-99.745900,Texas,Plains,197.66,197.66,197.66,326.681463861
32.716700,-99.371600,Texas,Plains,266.58,266.58,266.58,325.619242063
32.736100,-99.756800,Texas,Plains,311.36,311.36,311.36,325.548374493
32.554800,-99.383800,Texas,Plains,323.48,323.48,323.48,324.589243371
32.564800,-99.575700,Texas,Plains,314.78,314.78,314.78,324.598166127
32.574200,-99.767700,Texas,Plains,203.37,203.37,203.37,324.525834921
32.845400,-98.780200,Texas,Plains,307.3,307.3,307.3,326.303604853
32.857000,-98.973200,Texas,Plains,254.22,254.22,254.22,326.371257865
32.868200,-99.166200,Texas,Plains,326.35,326.35,326.35,326.561922938
32.683400,-98.794400,Texas,Plains,274.79,274.79,274.79,325.376592101
32.706100,-99.179100,Texas,Plains,304.89,304.89,304.89,325.524306551
32.521700,-98.808500,Texas,Plains,306.78,306.78,306.78,324.239082081
32.533300,-99.000200,Texas,Plains,324.27,324.27,324.27,324.409362264
32.544300,-99.191900,Texas,Plains,274.1,274.1,274.1,324.394425065
32.969000,-98.185800,Texas,Plains,326.56,326.56,326.56,327.185127076
32.982400,-98.379100,Texas,Plains,301.05,301.05,301.05,327.124343433
32.807000,-98.202000,Texas,Plains,250.72,250.72,250.72,325.971051765
32.820400,-98.394600,Texas,Plains,263.42,263.42,263.42,326.195435287
32.833100,-98.587400,Texas,Plains,282.8,282.8,282.8,326.144132349
32.645300,-98.218100,Texas,Plains,249.63,249.63,249.63,325.011442688
32.671300,-98.602200,Texas,Plains,323.05,323.05,323.05,325.217962307
32.497000,-98.425500,Texas,Plains,181.88,181.88,181.88,324.196384337
32.509600,-98.617000,Texas,Plains,227.89,227.89,227.89,324.270166704
32.925600,-97.606600,Texas,Plains,98.34,98.34,98.34,326.748075209
32.940600,-97.799500,Texas,Plains,326.66,326.66,326.66,326.852091502
32.955100,-97.992600,Texas,Plains,326.84,326.84,326.84,327.063401976
32.763800,-97.624700,Texas,Plains,133.85,133.85,133.85,325.714590039
32.793200,-98.009500,Texas,Plains,228.76,228.76,228.76,326.016125729
32.602300,-97.642800,Texas,Plains,270.35,270.35,270.35,324.759734674
32.617200,-97.834400,Texas,Plains,315.04,315.04,315.04,324.872877871
32.631500,-98.026200,Texas,Plains,324.63,324.63,324.63,324.979211334
32.910100,-97.413800,Texas,Plains,96.32,96.32,96.32,491.705716575
32.748400,-97.432600,Texas,Plains,0.27,0.27,0.27,491.204537667
32.554500,-97.068500,Texas,Plains,40.4,40.4,40.4,696.463598455
32.586900,-97.451200,Texas,Plains,159.81,159.81,159.81,324.738604541
33.363400,-96.967500,Texas,Plains,204.53,204.53,204.53,329.602572208
33.380300,-97.162000,Texas,Plains,191.03,191.03,191.03,329.590585295
33.396700,-97.356600,Texas,Plains,329.61,329.61,329.61,329.751403178
33.201100,-96.987900,Texas,Plains,99.78,99.78,99.78,489.296639931
33.234200,-97.375800,Texas,Plains,326.33,326.33,326.33,328.816273341
33.144700,-98.363400,Texas,Plains,327.19,327.19,327.19,328.169801332
33.157600,-98.557400,Texas,Plains,209.6,209.6,209.6,328.308373112
32.995200,-98.572500,Texas,Plains,294.57,294.57,294.57,327.278587150
33.055800,-97.201500,Texas,Plains,104.24,104.24,104.24,935.226845375
33.072000,-97.394800,Texas,Plains,298.73,298.73,298.73,327.694045545
33.412400,-97.551400,Texas,Plains,278.51,278.51,278.51,329.931102160
33.427700,-97.746300,Texas,Plains,329.72,329.72,329.72,329.946905422
33.442400,-97.941300,Texas,Plains,324.05,324.05,324.05,330.129640114
33.249900,-97.569900,Texas,Plains,209.42,209.42,209.42,328.908090417
33.279700,-97.958500,Texas,Plains,312.54,312.54,312.54,329.032505262
33.087600,-97.588300,Texas,Plains,307.11,307.11,307.11,327.876927564
33.102700,-97.781900,Texas,Plains,280.26,280.26,280.26,327.987712457
33.117300,-97.975600,Texas,Plains,323.45,323.45,323.45,328.097348212
33.456500,-98.136500,Texas,Plains,330.16,330.16,330.16,330.154612269
33.470100,-98.331700,Texas,Plains,329.83,329.83,329.83,330.189602675
33.293800,-98.153000,Texas,Plains,261.43,261.43,261.43,329.142914984
33.320200,-98.542300,Texas,Plains,328.99,328.99,328.99,329.317449490
33.131300,-98.169500,Texas,Plains,295.3,295.3,295.3,328.216503999
33.332700,-98.737100,Texas,Plains,207.14,207.14,207.14,329.379378121
33.344500,-98.932000,Texas,Plains,310.49,310.49,310.49,329.430131137
33.355800,-99.127000,Texas,Plains,329.15,329.15,329.15,329.611910922
33.170000,-98.751600,Texas,Plains,328,328,328,328.464668590
33.193000,-99.140200,Texas,Plains,266.49,266.49,266.49,328.492017144
33.007500,-98.766000,Texas,Plains,327.25,327.25,327.25,327.337700149
33.019300,-98.959600,Texas,Plains,327.29,327.29,327.29,327.426414771
33.030500,-99.153200,Texas,Plains,327.3,327.3,327.3,327.389798591
33.366600,-99.322100,Texas,Plains,323.07,323.07,323.07,329.695534045
33.376800,-99.517300,Texas,Plains,312.8,312.8,312.8,329.592667591
33.386400,-99.712500,Texas,Plains,264.26,264.26,264.26,329.695533806
33.203700,-99.334600,Texas,Plains,328.29,328.29,328.29,328.599945440
33.223500,-99.723700,Texas,Plains,233.35,233.35,233.35,328.691292020
33.041100,-99.347000,Texas,Plains,325.54,325.54,325.54,327.564929799
33.051200,-99.540900,Texas,Plains,304.07,304.07,304.07,327.682592822
33.060800,-99.734800,Texas,Plains,288.15,288.15,288.15,327.702969493
33.539900,-99.505400,Texas,Plains,321.82,321.82,321.82,330.680551339
33.549600,-99.701300,Texas,Plains,264.93,264.93,264.93,330.698999029
33.558700,-99.897300,Texas,Plains,318.55,318.55,318.55,330.810311282
33.495600,-98.722500,Texas,Plains,324.75,324.75,324.75,330.281034836
33.507500,-98.918100,Texas,Plains,330.28,330.28,330.28,330.528491692
33.518900,-99.113800,Texas,Plains,330.27,330.27,330.27,330.517659753
33.529700,-99.309500,Texas,Plains,271.1,271.1,271.1,330.588255088
33.483100,-98.527100,Texas,Plains,327.11,327.11,327.11,330.333755955
33.575200,-97.532700,Texas,Plains,330.59,330.59,330.59,330.950956607
33.590500,-97.728300,Texas,Plains,247.46,247.46,247.46,331.038544509
33.525900,-96.946800,Texas,Plains,315.08,315.08,315.08,330.635454149
33.542900,-97.142000,Texas,Plains,242.77,242.77,242.77,330.795080943
33.559300,-97.337300,Texas,Plains,329.36,329.36,329.36,330.771998522
31.679800,-112.332100,Arizona,West,0,0,0,54.7478944666
32.113000,-108.381100,New Mexico,Plains,321.37,321.37,321.37,321.681976131
31.585100,-108.891000,New Mexico,Plains,174.46,38.69,9.41,318.413246319
31.394400,-110.758600,Arizona,West,7.48,1.23,0.34,280.538737481
31.312800,-108.293200,New Mexico,Plains,77.28,77.28,34.11,115.131532372
31.266200,-108.852500,New Mexico,Plains,24.19,24.19,24.19,27.0217509748
31.632200,-108.328000,New Mexico,Plains,110.43,15.64,3.34,318.706858844
31.355800,-109.618100,Arizona,West,19.78,5.91,0,202.031084648
31.298100,-110.176400,Arizona,West,0,0,0,87.5537732898
31.327300,-111.315900,Arizona,West,4.76,3.22,0,32.4271457100
31.472400,-108.310600,New Mexico,Plains,114.56,30.5,0.2,317.727372855
31.572200,-111.929700,Arizona,West,0.13,0.07,0,89.7184871230
31.644600,-111.370500,Arizona,West,0.24,0,0,318.878247145
31.712500,-110.809700,Arizona,West,37.14,0.61,0.03,319.214887232
31.935300,-110.271300,Arizona,West,33.48,1.97,0,320.650526724
31.994200,-109.705700,Arizona,West,0,0,0,321.028654489
32.048300,-109.138800,Arizona,West,170.34,10.42,0.07,321.303541845
32.122500,-111.453700,Arizona,West,12.4,0.24,0,321.857660992
32.048900,-112.018300,Arizona,West,15.02,0,0,321.267407539
31.970800,-112.581100,Arizona,West,193.12,82.93,0,709.049340597
31.282200,-108.666200,New Mexico,Plains,49.27,32.45,23.56,57.1476411221
31.297800,-108.479800,New Mexico,Plains,81.52,44.32,13.68,87.7637516105
31.425500,-108.871700,New Mexico,Plains,203,203,193.23,317.395929516
31.806900,-108.157100,New Mexico,Plains,228.6,228.6,228.6,231.544941536
31.792200,-108.345600,New Mexico,Plains,288.24,288.24,179.19,319.702653758
31.777000,-108.534000,New Mexico,Plains,288.84,266.15,217.57,319.602990769
31.646800,-108.140100,New Mexico,Plains,19.55,13.28,4.93,43.7798254535
31.617000,-108.515800,New Mexico,Plains,73.19,10.08,0.44,318.697336759
31.487000,-108.123300,New Mexico,Plains,13.82,4.74,0,14.4046150063
31.457300,-108.497700,New Mexico,Plains,111.69,17.14,0,317.611085762
31.761200,-108.722200,New Mexico,Plains,295.42,295.42,261.77,319.496836157
31.744900,-108.910400,New Mexico,Plains,142.49,136.94,2.63,319.389527235
31.728100,-109.098400,Arizona,West,10.86,0.65,0,319.316363597
31.710700,-109.286300,Arizona,West,19.88,0.58,0,398.594433157
31.601300,-108.703500,New Mexico,Plains,124.97,115.87,102.88,318.586902392
31.568300,-109.078400,Arizona,West,98.67,40.3,1.67,318.228785172
31.551100,-109.265600,Arizona,West,265.5,6.41,0.92,318.137387212
31.441600,-108.684800,New Mexico,Plains,266.96,222.17,93.98,317.599409664
31.408900,-109.058500,New Mexico,Plains,52.62,52.48,2.83,310.794192658
31.391700,-109.245200,Arizona,West,177.39,5.27,0.14,274.499154316
31.692900,-109.474000,Arizona,West,70.3,25.08,3.02,319.083732844
31.674500,-109.661600,Arizona,West,45.6,0,0,319.020973062
31.655600,-109.849100,Arizona,West,215.09,65.79,13.1,318.871861988
31.533300,-109.452800,Arizona,West,145.86,140.61,5.69,318.163051794
31.515000,-109.639800,Arizona,West,167.7,36.57,0,317.920210401
31.496200,-109.826600,Arizona,West,39.65,7.47,2.45,317.779316853
31.374000,-109.431700,Arizona,West,184.85,119.05,22.37,238.350497632
31.779900,-111.585200,Arizona,West,2.99,0.51,0,319.676608148
31.337100,-109.804300,Arizona,West,39.17,1.47,0,164.720389591
31.476900,-110.013300,Arizona,West,76.42,54.72,13.7,317.831385264
31.457000,-110.199900,Arizona,West,0,0,0,317.588343271
31.436700,-110.386300,Arizona,West,54.66,2.12,0,317.561084564
31.317800,-109.990400,Arizona,West,61.46,3.55,0.27,127.275109978
31.277800,-110.362200,Arizona,West,24.69,2.7,0,48.3889783310
31.415800,-110.572600,Arizona,West,81.57,2.21,0,314.906197257
31.372600,-110.944600,Arizona,West,0,0,0,296.565287096
31.257100,-110.547900,Arizona,West,5.88,0,0,9.28549452406
31.755600,-111.772200,Arizona,West,0,0,0,319.515749837
31.730900,-111.959000,Arizona,West,0,0,0,319.364363866
31.705600,-112.145700,Arizona,West,0,0,0,230.027413788
31.596800,-111.743500,Arizona,West,1.67,1.12,0.17,263.477245679
31.438300,-111.714900,Arizona,West,3.96,0,0,3.99179087545
31.826900,-111.210700,Arizona,West,40.9,3.09,1.56,319.879550729
31.803700,-111.398000,Arizona,West,0,0,0,319.732006729
29.161600,-89.452600,Louisiana,Southeast US,116.74,116.74,116.74,98.5214322503
31.667800,-111.183700,Arizona,West,6.03,0.44,0,318.971206888
31.621000,-111.557100,Arizona,West,39.05,6.34,0.51,318.624757616
31.508800,-111.156900,Arizona,West,0,0,0,396.770114809
31.485800,-111.343100,Arizona,West,48.63,27.71,1.44,286.968777232
31.462300,-111.529100,Arizona,West,3.17,0.44,0.27,125.556115979
32.053200,-110.672800,Arizona,West,156.42,0,0,321.358652961
31.893500,-110.647500,Arizona,West,97.17,2.31,0,320.238146846
31.871800,-110.835400,Arizona,West,15.64,1.78,0.45,320.134294877
31.849600,-111.023100,Arizona,West,0.61,0,0,320.050256994
31.734100,-110.622400,Arizona,West,270.08,11.74,0,319.391287731
31.690400,-110.996800,Arizona,West,0,0,0,319.033960823
31.574800,-110.597400,Arizona,West,141.79,20.83,1.91,318.482193574
31.553300,-110.784100,Arizona,West,3.03,1.53,0,318.302450055
31.531300,-110.970600,Arizona,West,1.77,0.68,0,318.010300508
32.115500,-110.106400,Arizona,West,234.06,45.52,2.51,321.746630344
32.095300,-110.295400,Arizona,West,13.39,7.86,0.91,321.647306563
32.074500,-110.484200,Arizona,West,39.57,0,0,321.468508820
31.955500,-110.082900,Arizona,West,3.02,1.02,0.14,320.769573440
31.914700,-110.459500,Arizona,West,129.62,41.44,0.27,320.446798971
31.795700,-110.059600,Arizona,West,154.92,46.39,0,319.746429247
31.775700,-110.247300,Arizona,West,0,0,0,319.554987569
29.809800,-89.459000,Louisiana,Southeast US,123.39,123.39,41.8,255.645993690
31.755100,-110.434900,Arizona,West,79.82,29.63,0.81,319.516064663
31.636200,-110.036400,Arizona,West,160.91,130.01,11.01,318.669969629
31.616200,-110.223500,Arizona,West,0,0,0,318.625106634
31.595800,-110.410500,Arizona,West,73.11,4.2,0.07,318.486962858
32.173000,-109.538500,Arizona,West,49.28,0.2,0,322.063004393
32.154400,-109.728000,Arizona,West,1.89,0.07,0.07,321.931555091
32.135200,-109.917200,Arizona,West,62.01,1.49,0.03,321.798791905
32.012700,-109.516900,Arizona,West,0,0,0,321.074618585
31.975100,-109.894400,Arizona,West,0,0,0,320.894282810
31.852700,-109.495400,Arizona,West,8.4,0,0,400.822223710
31.834200,-109.683600,Arizona,West,0,0,0,319.949521102
31.815200,-109.871600,Arizona,West,82.5,66.31,2.41,319.885797993
32.225800,-108.969400,New Mexico,Plains,304.38,304.38,166.78,322.469889764
32.208700,-109.159200,Arizona,West,304.91,167.48,2.26,322.295492255
32.191100,-109.349000,Arizona,West,201.69,186.58,84.76,322.224719435
32.065200,-108.949600,New Mexico,Plains,225.24,206.86,144.06,321.483167619
32.030800,-109.327900,Arizona,West,3.9,0.03,0,400.606114869
31.904900,-108.929900,New Mexico,Plains,221.78,199.53,123.91,320.311177355
31.888000,-109.118500,Arizona,West,3.53,0,0,401.088136350
32.288800,-108.208700,New Mexico,Plains,318.72,318.72,318.72,322.767777557
32.273800,-108.399000,New Mexico,Plains,320.54,320.54,320.54,322.755300882
32.258300,-108.589300,New Mexico,Plains,307.87,307.87,307.87,322.734766111
29.656500,-89.501400,Louisiana,Southeast US,57.66,57.66,57.66,38.5955779769
32.242300,-108.779400,New Mexico,Plains,294.08,294.08,294.08,322.547338056
32.127900,-108.191400,New Mexico,Plains,320.38,320.38,320.38,321.887078288
32.097600,-108.570700,New Mexico,Plains,319.94,319.94,319.94,321.568441536
32.081700,-108.760200,New Mexico,Plains,316.5,316.5,316.5,321.564697125
31.967300,-108.174200,New Mexico,Plains,308.7,308.7,308.7,320.909973497
31.952500,-108.363300,New Mexico,Plains,318.27,318.27,318.27,320.694740864
31.937200,-108.552300,New Mexico,Plains,312.1,312.1,312.1,320.581794091
31.921300,-108.741200,New Mexico,Plains,312.27,312.27,312.17,320.500554662
32.314800,-109.750400,Arizona,West,235.2,192.52,134.25,323.002098761
32.295500,-109.940300,Arizona,West,179,55.1,16.3,322.807197268
32.275700,-110.130000,Arizona,West,220.15,203.64,40.87,322.663264622
32.255400,-110.319600,Arizona,West,24.92,7.42,1.59,322.631410369
32.234600,-110.509100,Arizona,West,6.83,0,0,322.444027406
31.914700,-111.801200,Arizona,West,0.37,0,0,320.565149445
32.213200,-110.698300,Arizona,West,0,0,0,618.594499417
32.168900,-111.076400,Arizona,West,0,0,0,443.183416554
32.031400,-110.861300,Arizona,West,48.85,0,0,401.107692606
32.009100,-111.049700,Arizona,West,0.03,0,0,321.174474746
32.305800,-111.292600,Arizona,West,0,0,0,322.949972155
32.282200,-111.481800,Arizona,West,0,0,0,322.793444667
32.258100,-111.670800,Arizona,West,0.61,0,0,322.645817711
32.145900,-111.265100,Arizona,West,4.33,0,0,321.931961652
32.098500,-111.642100,Arizona,West,0,0,0,321.624222594
31.986300,-111.237800,Arizona,West,4.24,0.34,0,320.910096927
31.962900,-111.425800,Arizona,West,0,0,0,320.844948406
31.939100,-111.613600,Arizona,West,3.84,1.56,0.17,320.693679442
32.233500,-111.859600,Arizona,West,0.61,0,0,322.424111309
32.208300,-112.048200,Arizona,West,95.78,1.35,0.03,322.391654857
32.182700,-112.236600,Arizona,West,256.17,27.77,2.34,322.268391727
32.074000,-111.830300,Arizona,West,27.64,2.92,0.92,321.498626217
32.023400,-112.206100,Arizona,West,36.58,4.69,1.36,321.127500154
31.889800,-111.988600,Arizona,West,0,0,0,320.234103405
31.864400,-112.175800,Arizona,West,0,0,0,320.094350515
32.156500,-112.424900,Arizona,West,171.82,0.71,0,321.989631323
32.129800,-112.612800,Arizona,West,211.8,181.13,1.66,483.547609744
31.997400,-112.393700,Arizona,West,33.18,0.23,0,320.943177069
31.838500,-112.362800,Arizona,West,4.06,1.3,0.34,315.726310674
31.812000,-112.549600,Arizona,West,15.91,0.17,0,217.824132814
32.315900,-112.456200,Arizona,West,305.47,56.61,4.76,323.000449370
32.289100,-112.644800,Arizona,West,223.66,8.59,2.13,322.830236243
29.693100,-89.677700,Louisiana,Southeast US,218.85,218.85,41.95,221.963441098
29.350700,-89.585500,Louisiana,Southeast US,131.46,131.46,124.87,265.579305024
29.386900,-89.760800,Louisiana,Southeast US,217.8,217.8,153.69,246.721464403
31.897800,-81.686500,Georgia,Southeast US,223.78,0,0,320.334122606
31.720300,-81.158300,Georgia,Southeast US,131.91,131.91,96,197.156967981
32.407600,-81.656000,Georgia,Southeast US,248.04,246.28,0,323.590058177
29.198100,-89.627100,Louisiana,Southeast US,28.82,28.82,28.82,25.0292345434
29.087300,-89.104200,Louisiana,Southeast US,109.24,109.24,109.24,53.3833356005
29.539900,-89.719400,Louisiana,Southeast US,111.44,111.44,23.12,229.252390928
30.000100,-89.593600,Louisiana,Southeast US,77.45,77.45,7.07,78.4477614327
29.239400,-89.061000,Louisiana,Southeast US,50.88,50.88,50.88,38.6121412669
29.276900,-89.235600,Louisiana,Southeast US,97.28,97.28,97.28,224.311090945
29.124700,-89.278200,Louisiana,Southeast US,150.7,150.7,150.7,102.247984708
28.935400,-89.147100,Louisiana,Southeast US,5.95,5.95,5.95,2.32187072853
28.972600,-89.320600,Louisiana,Southeast US,42.36,42.36,42.36,10.6902522428
29.503500,-89.543600,Louisiana,Southeast US,57.09,57.09,49.25,55.9037824127
29.696900,-88.929900,Louisiana,Southeast US,7.06,7.06,7.06,1.37526484834
29.429400,-89.192600,Louisiana,Southeast US,5.09,5.09,5.09,0.0475818933146
29.466700,-89.368000,Louisiana,Southeast US,3.76,3.76,3.76,0.739308569622
29.314000,-89.410400,Louisiana,Southeast US,106.14,106.14,106.14,256.974017574
30.036500,-89.771300,Louisiana,Southeast US,67.93,67.93,35.89,146.969656956
30.003000,-88.841200,Mississippi,Southeast US,6.65,6.65,6.65,8.41987328316
29.849900,-88.885700,Mississippi,Southeast US,21.14,21.14,21.14,15.5582576372
29.925900,-89.239100,Louisiana,Southeast US,55.77,55.77,55.77,0.596118130613
32.229000,-81.122400,South Carolina,Southeast US,47.18,47.18,0,322.499086432
29.772600,-89.282300,Louisiana,Southeast US,37.27,37.27,37.27,18.0961575150
29.963200,-89.416300,Louisiana,Southeast US,155.31,155.31,82.37,171.546336445
30.116900,-89.373300,Mississippi,Southeast US,27.06,27.06,25.61,6.03698203371
30.153900,-89.551200,Mississippi,Southeast US,106.08,106.08,14.53,110.604294101
30.190500,-89.729300,Louisiana,Southeast US,174.91,174.91,165.5,305.025829847
29.846500,-89.635800,Louisiana,Southeast US,222.65,222.65,14.09,228.502842125
32.102500,-83.422200,Georgia,Southeast US,321.51,0.07,0,321.695695206
31.469500,-82.485300,Georgia,Southeast US,241.88,0,0,317.604906447
31.653000,-84.208600,Georgia,Southeast US,68.91,0,0,318.938127662
31.146300,-84.212300,Georgia,Southeast US,146.79,16.82,0,315.654351455
31.140500,-83.621700,Georgia,Southeast US,253.83,0,0,315.687790547
31.273300,-81.367300,Georgia,Southeast US,85.41,85.41,85.41,249.549815746
31.448400,-81.891400,Georgia,Southeast US,309.76,0,0,317.599293782
31.485200,-83.079700,Georgia,Southeast US,316.78,0,0,317.871669863
31.647200,-83.611900,Georgia,Southeast US,206.3,0.14,0,318.742637793
32.162300,-84.204900,Georgia,Southeast US,160.26,134.89,0,322.115860038
31.938300,-82.885600,Georgia,Southeast US,312.93,0,0,320.701810246
31.920700,-82.285800,Georgia,Southeast US,291.24,0,0,320.498323667
32.430900,-82.261700,Georgia,Southeast US,308.84,0,0,323.774979877
32.448800,-82.867900,Georgia,Southeast US,261.09,0,0,323.894303520
31.248300,-84.566700,Georgia,Southeast US,146.25,0,0,316.288374507
31.245800,-83.974800,Georgia,Southeast US,287.17,0.41,0,316.215262737
31.297700,-84.151900,Georgia,Southeast US,254.9,0,0,316.588115399
31.349200,-84.329400,Georgia,Southeast US,282.58,0,0,316.968899184
31.400200,-84.507300,Georgia,Southeast US,284.85,0,0,317.356519387
31.197500,-84.389300,Georgia,Southeast US,123.9,0,0,316.038863813
